V1	V(Vd)*I(R1)
Step Information: Rap=1  (Step: 1/11)
1.210000000000000e+01	3.460984e+01
1.220000000000000e+01	3.460985e+01
1.230000000000000e+01	3.460986e+01
1.240000000000000e+01	3.460986e+01
1.250000000000000e+01	3.460987e+01
1.260000000000000e+01	3.460988e+01
1.270000000000000e+01	3.460989e+01
1.280000000000000e+01	3.460990e+01
1.290000000000000e+01	3.460990e+01
1.300000000000000e+01	3.460991e+01
1.310000000000000e+01	3.460991e+01
1.320000000000000e+01	3.460992e+01
1.330000000000000e+01	3.460993e+01
1.340000000000000e+01	3.460993e+01
1.350000000000000e+01	3.460994e+01
1.360000000000000e+01	3.460995e+01
1.370000000000000e+01	3.460995e+01
1.380000000000000e+01	3.460996e+01
1.390000000000000e+01	3.460996e+01
1.400000000000000e+01	3.460997e+01
1.410000000000000e+01	3.460998e+01
1.420000000000000e+01	3.460998e+01
1.430000000000000e+01	3.460999e+01
1.440000000000000e+01	3.460999e+01
1.450000000000000e+01	3.461000e+01
1.460000000000000e+01	3.461000e+01
1.470000000000000e+01	3.461001e+01
1.480000000000000e+01	3.461001e+01
1.490000000000000e+01	3.461002e+01
1.500000000000000e+01	3.461002e+01
1.510000000000000e+01	3.461003e+01
1.520000000000000e+01	3.461003e+01
1.530000000000000e+01	3.461004e+01
1.540000000000000e+01	3.461004e+01
1.550000000000000e+01	3.461005e+01
1.560000000000000e+01	3.461005e+01
1.570000000000000e+01	3.461006e+01
1.580000000000000e+01	3.461006e+01
1.590000000000000e+01	3.461006e+01
1.600000000000000e+01	3.461007e+01
1.610000000000000e+01	3.461007e+01
1.620000000000000e+01	3.461008e+01
1.630000000000000e+01	3.461008e+01
1.640000000000000e+01	3.461008e+01
1.650000000000000e+01	3.461008e+01
1.660000000000000e+01	3.461009e+01
1.670000000000000e+01	3.461009e+01
1.680000000000000e+01	3.461010e+01
1.690000000000000e+01	3.461010e+01
1.700000000000000e+01	3.461010e+01
1.710000000000000e+01	3.461011e+01
1.720000000000000e+01	3.461011e+01
1.730000000000000e+01	3.461011e+01
1.740000000000000e+01	3.461012e+01
1.750000000000000e+01	3.461012e+01
1.760000000000000e+01	3.461013e+01
1.770000000000000e+01	3.461013e+01
1.780000000000000e+01	3.461013e+01
1.790000000000000e+01	3.461013e+01
1.800000000000000e+01	3.461014e+01
1.810000000000000e+01	3.461014e+01
1.820000000000000e+01	3.461014e+01
1.830000000000000e+01	3.461015e+01
1.840000000000000e+01	3.461015e+01
1.850000000000000e+01	3.461015e+01
1.860000000000000e+01	3.461016e+01
1.870000000000000e+01	3.461016e+01
1.880000000000000e+01	3.461016e+01
1.890000000000000e+01	3.461016e+01
1.900000000000000e+01	3.461017e+01
1.910000000000000e+01	3.461017e+01
1.920000000000000e+01	3.461017e+01
1.930000000000000e+01	3.461018e+01
1.940000000000000e+01	3.461018e+01
1.950000000000000e+01	3.461018e+01
1.960000000000000e+01	3.461018e+01
1.970000000000000e+01	3.461019e+01
1.980000000000000e+01	3.461019e+01
1.990000000000000e+01	3.461019e+01
2.000000000000000e+01	3.461019e+01
Step Information: Rap=31  (Step: 7/11)
-5.000000000000000e+00	1.900576e-19
-4.900000000000000e+00	1.900576e-19
-4.800000000000000e+00	1.900576e-19
-4.700000000000000e+00	1.900576e-19
-4.600000000000000e+00	1.900576e-19
-4.500000000000000e+00	1.900576e-19
-4.400000000000000e+00	1.900576e-19
-4.300000000000000e+00	1.900576e-19
-4.200000000000000e+00	1.900576e-19
-4.100000000000000e+00	1.900576e-19
-4.000000000000000e+00	1.900576e-19
-3.900000000000000e+00	1.900576e-19
-3.800000000000000e+00	1.900576e-19
-3.700000000000000e+00	1.900576e-19
-3.600000000000000e+00	1.900576e-19
-3.500000000000000e+00	1.900576e-19
-3.400000000000000e+00	1.900576e-19
-3.300000000000000e+00	1.900576e-19
-3.200000000000000e+00	1.900576e-19
-3.100000000000000e+00	1.900576e-19
-3.000000000000000e+00	1.900576e-19
-2.900000000000000e+00	1.900576e-19
-2.800000000000000e+00	1.900576e-19
-2.700000000000000e+00	1.900576e-19
-2.600000000000000e+00	1.900576e-19
-2.500000000000000e+00	1.900576e-19
-2.400000000000000e+00	1.900576e-19
-2.300000000000000e+00	1.900576e-19
-2.200000000000000e+00	1.900576e-19
-2.100000000000000e+00	1.900576e-19
-2.000000000000000e+00	1.900576e-19
-1.900000000000000e+00	1.900576e-19
-1.800000000000000e+00	1.900576e-19
-1.700000000000000e+00	1.900576e-19
-1.600000000000000e+00	1.900576e-19
-1.500000000000000e+00	1.900576e-19
-1.400000000000000e+00	1.900576e-19
-1.300000000000000e+00	1.900576e-19
-1.200000000000000e+00	1.900576e-19
-1.100000000000000e+00	1.900576e-19
-1.000000000000000e+00	1.900576e-19
-8.999999999999995e-01	1.900576e-19
-7.999999999999998e-01	1.900576e-19
-7.000000000000002e-01	1.900576e-19
-5.999999999999996e-01	1.900576e-19
-5.000000000000000e-01	1.900576e-19
-3.999999999999995e-01	1.900576e-19
-2.999999999999998e-01	1.900576e-19
-1.999999999999993e-01	1.900576e-19
-9.999999999999964e-02	1.900576e-19
0.000000000000000e+00	1.900576e-19
1.000000000000005e-01	1.900576e-19
2.000000000000002e-01	1.900575e-19
3.000000000000007e-01	1.900577e-19
4.000000000000004e-01	1.900583e-19
5.000000000000000e-01	1.900637e-19
6.000000000000005e-01	1.901023e-19
7.000000000000002e-01	1.903869e-19
8.000000000000007e-01	1.924953e-19
9.000000000000004e-01	2.084365e-19
1.000000000000000e+00	3.458806e-19
1.100000000000001e+00	2.434439e-18
1.200000000000000e+00	7.644846e-17
1.300000000000001e+00	3.821584e-15
1.400000000000000e+00	2.060824e-13
1.500000000000000e+00	1.122827e-11
1.600000000000001e+00	6.121958e-10
1.700000000000000e+00	3.331796e-08
1.800000000000001e+00	1.803185e-06
1.900000000000000e+00	9.601207e-05
2.000000000000000e+00	4.855539e-03
2.100000000000001e+00	2.044077e-01
2.200000000000000e+00	4.538207e+00
2.300000000000001e+00	2.598576e+01
2.400000000000000e+00	2.898350e+01
2.500000000000000e+00	2.900253e+01
2.600000000000001e+00	2.901082e+01
2.700000000000000e+00	2.901528e+01
2.800000000000001e+00	2.901801e+01
2.900000000000000e+00	2.901983e+01
3.000000000000000e+00	2.902114e+01
3.100000000000000e+00	2.902211e+01
3.200000000000001e+00	2.902287e+01
3.300000000000001e+00	2.902348e+01
3.400000000000000e+00	2.902397e+01
3.500000000000000e+00	2.902438e+01
3.600000000000000e+00	2.902474e+01
3.700000000000001e+00	2.902503e+01
3.800000000000001e+00	2.902529e+01
3.900000000000000e+00	2.902552e+01
4.000000000000000e+00	2.902572e+01
4.100000000000000e+00	2.902590e+01
4.200000000000001e+00	2.902606e+01
4.300000000000001e+00	2.902620e+01
4.400000000000000e+00	2.902633e+01
4.500000000000000e+00	2.902644e+01
4.600000000000001e+00	2.902655e+01
4.700000000000001e+00	2.902665e+01
4.800000000000001e+00	2.902674e+01
4.900000000000000e+00	2.902682e+01
5.000000000000000e+00	2.902690e+01
5.100000000000001e+00	2.902697e+01
5.200000000000001e+00	2.902704e+01
5.300000000000001e+00	2.902710e+01
5.400000000000000e+00	2.902716e+01
5.500000000000000e+00	2.902722e+01
5.600000000000001e+00	2.902727e+01
5.700000000000001e+00	2.902732e+01
5.800000000000001e+00	2.902736e+01
5.900000000000000e+00	2.902741e+01
6.000000000000000e+00	2.902745e+01
6.100000000000001e+00	2.902749e+01
6.200000000000001e+00	2.902752e+01
6.300000000000001e+00	2.902756e+01
6.400000000000000e+00	2.902759e+01
6.500000000000000e+00	2.902762e+01
6.600000000000001e+00	2.902765e+01
6.700000000000001e+00	2.902768e+01
6.800000000000001e+00	2.902771e+01
6.900000000000000e+00	2.902773e+01
7.000000000000000e+00	2.902776e+01
7.100000000000001e+00	2.902778e+01
7.200000000000001e+00	2.902781e+01
7.300000000000001e+00	2.902783e+01
7.400000000000000e+00	2.902785e+01
7.500000000000000e+00	2.902787e+01
7.600000000000001e+00	2.902789e+01
7.700000000000001e+00	2.902791e+01
7.800000000000001e+00	2.902793e+01
7.900000000000000e+00	2.902794e+01
8.000000000000000e+00	2.902796e+01
8.100000000000001e+00	2.902798e+01
8.200000000000001e+00	2.902799e+01
8.300000000000001e+00	2.902801e+01
8.400000000000000e+00	2.902802e+01
8.500000000000000e+00	2.902804e+01
8.600000000000001e+00	2.902805e+01
8.700000000000001e+00	2.902806e+01
8.800000000000001e+00	2.902808e+01
8.900000000000000e+00	2.902809e+01
9.000000000000000e+00	2.902810e+01
9.100000000000001e+00	2.902812e+01
9.200000000000001e+00	2.902813e+01
9.300000000000001e+00	2.902814e+01
9.400000000000000e+00	2.902815e+01
9.500000000000000e+00	2.902816e+01
9.600000000000001e+00	2.902817e+01
9.700000000000001e+00	2.902818e+01
9.800000000000001e+00	2.902819e+01
9.900000000000000e+00	2.902820e+01
1.000000000000000e+01	2.902821e+01
1.010000000000000e+01	2.902822e+01
1.020000000000000e+01	2.902823e+01
1.030000000000000e+01	2.902823e+01
1.040000000000000e+01	2.902824e+01
1.050000000000000e+01	2.902825e+01
1.060000000000000e+01	2.902826e+01
1.070000000000000e+01	2.902827e+01
1.080000000000000e+01	2.902828e+01
1.090000000000000e+01	2.902828e+01
1.100000000000000e+01	2.902829e+01
1.110000000000000e+01	2.902830e+01
1.120000000000000e+01	2.902830e+01
1.130000000000000e+01	2.902831e+01
1.140000000000000e+01	2.902832e+01
1.150000000000000e+01	2.902832e+01
1.160000000000000e+01	2.902833e+01
1.170000000000000e+01	2.902834e+01
1.180000000000000e+01	2.902834e+01
1.190000000000000e+01	2.902835e+01
1.200000000000000e+01	2.902835e+01
1.210000000000000e+01	2.902836e+01
1.220000000000000e+01	2.902836e+01
1.230000000000000e+01	2.902837e+01
1.240000000000000e+01	2.902838e+01
1.250000000000000e+01	2.902838e+01
1.260000000000000e+01	2.902839e+01
1.270000000000000e+01	2.902839e+01
1.280000000000000e+01	2.902840e+01
1.290000000000000e+01	2.902840e+01
1.300000000000000e+01	2.902840e+01
1.310000000000000e+01	2.902841e+01
1.320000000000000e+01	2.902842e+01
1.330000000000000e+01	2.902842e+01
1.340000000000000e+01	2.902842e+01
1.350000000000000e+01	2.902843e+01
1.360000000000000e+01	2.902843e+01
1.370000000000000e+01	2.902844e+01
1.380000000000000e+01	2.902844e+01
1.390000000000000e+01	2.902844e+01
1.400000000000000e+01	2.902845e+01
1.410000000000000e+01	2.902845e+01
1.420000000000000e+01	2.902846e+01
1.430000000000000e+01	2.902846e+01
1.440000000000000e+01	2.902846e+01
1.450000000000000e+01	2.902847e+01
1.460000000000000e+01	2.902847e+01
1.470000000000000e+01	2.902848e+01
1.480000000000000e+01	2.902848e+01
1.490000000000000e+01	2.902848e+01
1.500000000000000e+01	2.902849e+01
1.510000000000000e+01	2.902849e+01
1.520000000000000e+01	2.902849e+01
1.530000000000000e+01	2.902850e+01
1.540000000000000e+01	2.902850e+01
1.550000000000000e+01	2.902850e+01
1.560000000000000e+01	2.902850e+01
1.570000000000000e+01	2.902851e+01
1.580000000000000e+01	2.902851e+01
1.590000000000000e+01	2.902852e+01
1.600000000000000e+01	2.902852e+01
1.610000000000000e+01	2.902852e+01
1.620000000000000e+01	2.902852e+01
1.630000000000000e+01	2.902853e+01
1.640000000000000e+01	2.902853e+01
1.650000000000000e+01	2.902853e+01
1.660000000000000e+01	2.902853e+01
1.670000000000000e+01	2.902854e+01
1.680000000000000e+01	2.902854e+01
1.690000000000000e+01	2.902854e+01
1.700000000000000e+01	2.902854e+01
1.710000000000000e+01	2.902855e+01
1.720000000000000e+01	2.902855e+01
1.730000000000000e+01	2.902855e+01
1.740000000000000e+01	2.902856e+01
1.750000000000000e+01	2.902856e+01
1.760000000000000e+01	2.902856e+01
1.770000000000000e+01	2.902856e+01
1.780000000000000e+01	2.902856e+01
1.790000000000000e+01	2.902857e+01
1.800000000000000e+01	2.902857e+01
1.810000000000000e+01	2.902857e+01
1.820000000000000e+01	2.902857e+01
1.830000000000000e+01	2.902857e+01
1.840000000000000e+01	2.902858e+01
1.850000000000000e+01	2.902858e+01
1.860000000000000e+01	2.902858e+01
1.870000000000000e+01	2.902858e+01
1.880000000000000e+01	2.902858e+01
1.890000000000000e+01	2.902859e+01
1.900000000000000e+01	2.902859e+01
1.910000000000000e+01	2.902859e+01
1.920000000000000e+01	2.902859e+01
1.930000000000000e+01	2.902859e+01
1.940000000000000e+01	2.902860e+01
1.950000000000000e+01	2.902860e+01
1.960000000000000e+01	2.902860e+01
1.970000000000000e+01	2.902860e+01
1.980000000000000e+01	2.902860e+01
1.990000000000000e+01	2.902860e+01
2.000000000000000e+01	2.902861e+01
Step Information: Rap=36  (Step: 8/11)
-5.000000000000000e+00	2.207121e-19
-4.900000000000000e+00	2.207121e-19
-4.800000000000000e+00	2.207121e-19
-4.700000000000000e+00	2.207121e-19
-4.600000000000000e+00	2.207120e-19
-4.500000000000000e+00	2.207121e-19
-4.400000000000000e+00	2.207121e-19
-4.300000000000000e+00	2.207121e-19
-4.200000000000000e+00	2.207121e-19
-4.100000000000000e+00	2.207121e-19
-4.000000000000000e+00	2.207121e-19
-3.900000000000000e+00	2.207121e-19
-3.800000000000000e+00	2.207120e-19
-3.700000000000000e+00	2.207121e-19
-3.600000000000000e+00	2.207121e-19
-3.500000000000000e+00	2.207121e-19
-3.400000000000000e+00	2.207121e-19
-3.300000000000000e+00	2.207120e-19
-3.200000000000000e+00	2.207121e-19
-3.100000000000000e+00	2.207121e-19
-3.000000000000000e+00	2.207121e-19
-2.900000000000000e+00	2.207121e-19
-2.800000000000000e+00	2.207120e-19
-2.700000000000000e+00	2.207121e-19
-2.600000000000000e+00	2.207121e-19
-2.500000000000000e+00	2.207121e-19
-2.400000000000000e+00	2.207121e-19
-2.300000000000000e+00	2.207120e-19
-2.200000000000000e+00	2.207120e-19
-2.100000000000000e+00	2.207120e-19
-2.000000000000000e+00	2.207120e-19
-1.900000000000000e+00	2.207120e-19
-1.800000000000000e+00	2.207121e-19
-1.700000000000000e+00	2.207120e-19
-1.600000000000000e+00	2.207120e-19
-1.500000000000000e+00	2.207120e-19
-1.400000000000000e+00	2.207120e-19
-1.300000000000000e+00	2.207121e-19
-1.200000000000000e+00	2.207120e-19
-1.100000000000000e+00	2.207120e-19
-1.000000000000000e+00	2.207120e-19
-8.999999999999995e-01	2.207120e-19
-7.999999999999998e-01	2.207120e-19
-7.000000000000002e-01	2.207120e-19
-5.999999999999996e-01	2.207120e-19
-5.000000000000000e-01	2.207120e-19
-3.999999999999995e-01	2.207120e-19
-2.999999999999998e-01	2.207120e-19
-1.999999999999993e-01	2.207120e-19
-9.999999999999964e-02	2.207120e-19
0.000000000000000e+00	2.207120e-19
1.000000000000005e-01	2.207120e-19
2.000000000000002e-01	2.207120e-19
3.000000000000007e-01	2.207122e-19
4.000000000000004e-01	2.207129e-19
5.000000000000000e-01	2.207192e-19
6.000000000000005e-01	2.207639e-19
7.000000000000002e-01	2.210945e-19
8.000000000000007e-01	2.235430e-19
9.000000000000004e-01	2.420553e-19
1.000000000000000e+00	4.016679e-19
1.100000000000001e+00	2.827090e-18
1.200000000000000e+00	8.877885e-17
1.300000000000001e+00	4.437969e-15
1.400000000000000e+00	2.393215e-13
1.500000000000000e+00	1.303928e-11
1.600000000000001e+00	7.109363e-10
1.700000000000000e+00	3.869154e-08
1.800000000000001e+00	2.093908e-06
1.900000000000000e+00	1.114536e-04
2.000000000000000e+00	5.622790e-03
2.100000000000001e+00	2.330851e-01
2.200000000000000e+00	4.847463e+00
2.300000000000001e+00	2.479947e+01
2.400000000000000e+00	2.496435e+01
2.500000000000000e+00	2.497805e+01
2.600000000000001e+00	2.498414e+01
2.700000000000000e+00	2.498742e+01
2.800000000000001e+00	2.498944e+01
2.900000000000000e+00	2.499079e+01
3.000000000000000e+00	2.499176e+01
3.100000000000000e+00	2.499248e+01
3.200000000000001e+00	2.499304e+01
3.300000000000001e+00	2.499349e+01
3.400000000000000e+00	2.499386e+01
3.500000000000000e+00	2.499416e+01
3.600000000000000e+00	2.499442e+01
3.700000000000001e+00	2.499464e+01
3.800000000000001e+00	2.499483e+01
3.900000000000000e+00	2.499500e+01
4.000000000000000e+00	2.499515e+01
4.100000000000000e+00	2.499528e+01
4.200000000000001e+00	2.499540e+01
4.300000000000001e+00	2.499551e+01
4.400000000000000e+00	2.499560e+01
4.500000000000000e+00	2.499569e+01
4.600000000000001e+00	2.499577e+01
4.700000000000001e+00	2.499584e+01
4.800000000000001e+00	2.499591e+01
4.900000000000000e+00	2.499597e+01
5.000000000000000e+00	2.499603e+01
5.100000000000001e+00	2.499608e+01
5.200000000000001e+00	2.499613e+01
5.300000000000001e+00	2.499618e+01
5.400000000000000e+00	2.499622e+01
5.500000000000000e+00	2.499626e+01
5.600000000000001e+00	2.499630e+01
5.700000000000001e+00	2.499634e+01
5.800000000000001e+00	2.499637e+01
5.900000000000000e+00	2.499640e+01
6.000000000000000e+00	2.499643e+01
6.100000000000001e+00	2.499646e+01
6.200000000000001e+00	2.499649e+01
6.300000000000001e+00	2.499651e+01
6.400000000000000e+00	2.499654e+01
6.500000000000000e+00	2.499656e+01
6.600000000000001e+00	2.499658e+01
6.700000000000001e+00	2.499661e+01
6.800000000000001e+00	2.499663e+01
6.900000000000000e+00	2.499664e+01
7.000000000000000e+00	2.499666e+01
7.100000000000001e+00	2.499668e+01
7.200000000000001e+00	2.499670e+01
7.300000000000001e+00	2.499672e+01
7.400000000000000e+00	2.499673e+01
7.500000000000000e+00	2.499674e+01
7.600000000000001e+00	2.499676e+01
7.700000000000001e+00	2.499677e+01
7.800000000000001e+00	2.499679e+01
7.900000000000000e+00	2.499680e+01
8.000000000000000e+00	2.499681e+01
8.100000000000001e+00	2.499683e+01
8.200000000000001e+00	2.499684e+01
8.300000000000001e+00	2.499685e+01
8.400000000000000e+00	2.499686e+01
8.500000000000000e+00	2.499687e+01
8.600000000000001e+00	2.499688e+01
8.700000000000001e+00	2.499689e+01
8.800000000000001e+00	2.499690e+01
8.900000000000000e+00	2.499691e+01
9.000000000000000e+00	2.499692e+01
9.100000000000001e+00	2.499693e+01
9.200000000000001e+00	2.499694e+01
9.300000000000001e+00	2.499694e+01
9.400000000000000e+00	2.499695e+01
9.500000000000000e+00	2.499696e+01
9.600000000000001e+00	2.499697e+01
9.700000000000001e+00	2.499698e+01
9.800000000000001e+00	2.499698e+01
9.900000000000000e+00	2.499699e+01
1.000000000000000e+01	2.499700e+01
1.010000000000000e+01	2.499700e+01
1.020000000000000e+01	2.499701e+01
1.030000000000000e+01	2.499702e+01
1.040000000000000e+01	2.499702e+01
1.050000000000000e+01	2.499703e+01
1.060000000000000e+01	2.499703e+01
1.070000000000000e+01	2.499704e+01
1.080000000000000e+01	2.499705e+01
1.090000000000000e+01	2.499705e+01
1.100000000000000e+01	2.499706e+01
1.110000000000000e+01	2.499706e+01
1.120000000000000e+01	2.499707e+01
1.130000000000000e+01	2.499707e+01
1.140000000000000e+01	2.499708e+01
1.150000000000000e+01	2.499708e+01
1.160000000000000e+01	2.499709e+01
1.170000000000000e+01	2.499709e+01
1.180000000000000e+01	2.499709e+01
1.190000000000000e+01	2.499710e+01
1.200000000000000e+01	2.499710e+01
1.210000000000000e+01	2.499711e+01
1.220000000000000e+01	2.499711e+01
1.230000000000000e+01	2.499712e+01
1.240000000000000e+01	2.499712e+01
1.250000000000000e+01	2.499712e+01
1.260000000000000e+01	2.499713e+01
1.270000000000000e+01	2.499713e+01
1.280000000000000e+01	2.499714e+01
1.290000000000000e+01	2.499714e+01
1.300000000000000e+01	2.499714e+01
1.310000000000000e+01	2.499715e+01
1.320000000000000e+01	2.499715e+01
1.330000000000000e+01	2.499715e+01
1.340000000000000e+01	2.499716e+01
1.350000000000000e+01	2.499716e+01
1.360000000000000e+01	2.499716e+01
1.370000000000000e+01	2.499717e+01
1.380000000000000e+01	2.499717e+01
1.390000000000000e+01	2.499717e+01
1.400000000000000e+01	2.499718e+01
1.410000000000000e+01	2.499718e+01
1.420000000000000e+01	2.499718e+01
1.430000000000000e+01	2.499718e+01
1.440000000000000e+01	2.499719e+01
1.450000000000000e+01	2.499719e+01
1.460000000000000e+01	2.499719e+01
1.470000000000000e+01	2.499720e+01
1.480000000000000e+01	2.499720e+01
1.490000000000000e+01	2.499720e+01
1.500000000000000e+01	2.499720e+01
1.510000000000000e+01	2.499721e+01
1.520000000000000e+01	2.499721e+01
1.530000000000000e+01	2.499721e+01
1.540000000000000e+01	2.499721e+01
1.550000000000000e+01	2.499722e+01
1.560000000000000e+01	2.499722e+01
1.570000000000000e+01	2.499722e+01
1.580000000000000e+01	2.499722e+01
1.590000000000000e+01	2.499722e+01
1.600000000000000e+01	2.499723e+01
1.610000000000000e+01	2.499723e+01
1.620000000000000e+01	2.499723e+01
1.630000000000000e+01	2.499723e+01
1.640000000000000e+01	2.499723e+01
1.650000000000000e+01	2.499724e+01
1.660000000000000e+01	2.499724e+01
1.670000000000000e+01	2.499724e+01
1.680000000000000e+01	2.499724e+01
1.690000000000000e+01	2.499724e+01
1.700000000000000e+01	2.499725e+01
1.710000000000000e+01	2.499725e+01
1.720000000000000e+01	2.499725e+01
1.730000000000000e+01	2.499725e+01
1.740000000000000e+01	2.499725e+01
1.750000000000000e+01	2.499725e+01
1.760000000000000e+01	2.499726e+01
1.770000000000000e+01	2.499726e+01
1.780000000000000e+01	2.499726e+01
1.790000000000000e+01	2.499726e+01
1.800000000000000e+01	2.499726e+01
1.810000000000000e+01	2.499727e+01
1.820000000000000e+01	2.499727e+01
1.830000000000000e+01	2.499727e+01
1.840000000000000e+01	2.499727e+01
1.850000000000000e+01	2.499727e+01
1.860000000000000e+01	2.499727e+01
1.870000000000000e+01	2.499727e+01
1.880000000000000e+01	2.499728e+01
1.890000000000000e+01	2.499728e+01
1.900000000000000e+01	2.499728e+01
1.910000000000000e+01	2.499728e+01
1.920000000000000e+01	2.499728e+01
1.930000000000000e+01	2.499728e+01
1.940000000000000e+01	2.499728e+01
1.950000000000000e+01	2.499728e+01
1.960000000000000e+01	2.499729e+01
1.970000000000000e+01	2.499729e+01
1.980000000000000e+01	2.499729e+01
1.990000000000000e+01	2.499729e+01
2.000000000000000e+01	2.499729e+01
Step Information: Rap=41  (Step: 9/11)
-5.000000000000000e+00	2.513666e-19
-4.900000000000000e+00	2.513666e-19
-4.800000000000000e+00	2.513666e-19
-4.700000000000000e+00	2.513666e-19
-4.600000000000000e+00	2.513664e-19
-4.500000000000000e+00	2.513666e-19
-4.400000000000000e+00	2.513666e-19
-4.300000000000000e+00	2.513666e-19
-4.200000000000000e+00	2.513666e-19
-4.100000000000000e+00	2.513664e-19
-4.000000000000000e+00	2.513665e-19
-3.900000000000000e+00	2.513665e-19
-3.800000000000000e+00	2.513666e-19
-3.700000000000000e+00	2.513665e-19
-3.600000000000000e+00	2.513665e-19
-3.500000000000000e+00	2.513665e-19
-3.400000000000000e+00	2.513665e-19
-3.300000000000000e+00	2.513666e-19
-3.200000000000000e+00	2.513665e-19
-3.100000000000000e+00	2.513665e-19
-3.000000000000000e+00	2.513665e-19
-2.900000000000000e+00	2.513665e-19
-2.800000000000000e+00	2.513666e-19
-2.700000000000000e+00	2.513665e-19
-2.600000000000000e+00	2.513665e-19
-2.500000000000000e+00	2.513665e-19
-2.400000000000000e+00	2.513665e-19
-2.300000000000000e+00	2.513665e-19
-2.200000000000000e+00	2.513665e-19
-2.100000000000000e+00	2.513665e-19
-2.000000000000000e+00	2.513665e-19
-1.900000000000000e+00	2.513665e-19
-1.800000000000000e+00	2.513665e-19
-1.700000000000000e+00	2.513665e-19
-1.600000000000000e+00	2.513665e-19
-1.500000000000000e+00	2.513665e-19
-1.400000000000000e+00	2.513665e-19
-1.300000000000000e+00	2.513665e-19
-1.200000000000000e+00	2.513665e-19
-1.100000000000000e+00	2.513665e-19
-1.000000000000000e+00	2.513665e-19
-8.999999999999995e-01	2.513665e-19
-7.999999999999998e-01	2.513665e-19
-7.000000000000002e-01	2.513665e-19
-5.999999999999996e-01	2.513665e-19
-5.000000000000000e-01	2.513665e-19
-3.999999999999995e-01	2.513665e-19
-2.999999999999998e-01	2.513665e-19
-1.999999999999993e-01	2.513665e-19
-9.999999999999964e-02	2.513665e-19
0.000000000000000e+00	2.513665e-19
1.000000000000005e-01	2.513665e-19
2.000000000000002e-01	2.513664e-19
3.000000000000007e-01	2.513666e-19
4.000000000000004e-01	2.513675e-19
5.000000000000000e-01	2.513746e-19
6.000000000000005e-01	2.514255e-19
7.000000000000002e-01	2.518020e-19
8.000000000000007e-01	2.545906e-19
9.000000000000004e-01	2.756741e-19
1.000000000000000e+00	4.574550e-19
1.100000000000001e+00	3.219742e-18
1.200000000000000e+00	1.011092e-16
1.300000000000001e+00	5.054353e-15
1.400000000000000e+00	2.725606e-13
1.500000000000000e+00	1.485029e-11
1.600000000000001e+00	8.096766e-10
1.700000000000000e+00	4.406504e-08
1.800000000000001e+00	2.384598e-06
1.900000000000000e+00	1.268828e-04
2.000000000000000e+00	6.385701e-03
2.100000000000001e+00	2.607018e-01
2.200000000000000e+00	5.091236e+00
2.300000000000001e+00	2.188269e+01
2.400000000000000e+00	2.192401e+01
2.500000000000000e+00	2.193435e+01
2.600000000000001e+00	2.193901e+01
2.700000000000000e+00	2.194153e+01
2.800000000000001e+00	2.194308e+01
2.900000000000000e+00	2.194412e+01
3.000000000000000e+00	2.194487e+01
3.100000000000000e+00	2.194542e+01
3.200000000000001e+00	2.194586e+01
3.300000000000001e+00	2.194620e+01
3.400000000000000e+00	2.194648e+01
3.500000000000000e+00	2.194672e+01
3.600000000000000e+00	2.194692e+01
3.700000000000001e+00	2.194709e+01
3.800000000000001e+00	2.194724e+01
3.900000000000000e+00	2.194737e+01
4.000000000000000e+00	2.194748e+01
4.100000000000000e+00	2.194758e+01
4.200000000000001e+00	2.194767e+01
4.300000000000001e+00	2.194776e+01
4.400000000000000e+00	2.194783e+01
4.500000000000000e+00	2.194790e+01
4.600000000000001e+00	2.194796e+01
4.700000000000001e+00	2.194801e+01
4.800000000000001e+00	2.194807e+01
4.900000000000000e+00	2.194811e+01
5.000000000000000e+00	2.194816e+01
5.100000000000001e+00	2.194820e+01
5.200000000000001e+00	2.194824e+01
5.300000000000001e+00	2.194827e+01
5.400000000000000e+00	2.194831e+01
5.500000000000000e+00	2.194834e+01
5.600000000000001e+00	2.194837e+01
5.700000000000001e+00	2.194840e+01
5.800000000000001e+00	2.194842e+01
5.900000000000000e+00	2.194845e+01
6.000000000000000e+00	2.194847e+01
6.100000000000001e+00	2.194849e+01
6.200000000000001e+00	2.194851e+01
6.300000000000001e+00	2.194853e+01
6.400000000000000e+00	2.194855e+01
6.500000000000000e+00	2.194857e+01
6.600000000000001e+00	2.194858e+01
6.700000000000001e+00	2.194860e+01
6.800000000000001e+00	2.194862e+01
6.900000000000000e+00	2.194863e+01
7.000000000000000e+00	2.194865e+01
7.100000000000001e+00	2.194866e+01
7.200000000000001e+00	2.194867e+01
7.300000000000001e+00	2.194869e+01
7.400000000000000e+00	2.194870e+01
7.500000000000000e+00	2.194871e+01
7.600000000000001e+00	2.194872e+01
7.700000000000001e+00	2.194873e+01
7.800000000000001e+00	2.194874e+01
7.900000000000000e+00	2.194875e+01
8.000000000000000e+00	2.194876e+01
8.100000000000001e+00	2.194877e+01
8.200000000000001e+00	2.194878e+01
8.300000000000001e+00	2.194879e+01
8.400000000000000e+00	2.194880e+01
8.500000000000000e+00	2.194881e+01
8.600000000000001e+00	2.194881e+01
8.700000000000001e+00	2.194882e+01
8.800000000000001e+00	2.194883e+01
8.900000000000000e+00	2.194884e+01
9.000000000000000e+00	2.194884e+01
