V1	V(N001,Vd)
Step Information: Rap=1  (Step: 1/11)
1.350000000000000e+01	2.359390e-03
1.360000000000000e+01	2.355576e-03
1.370000000000000e+01	2.353668e-03
1.380000000000000e+01	2.351761e-03
1.390000000000000e+01	2.347946e-03
1.400000000000000e+01	2.346039e-03
1.410000000000000e+01	2.344131e-03
1.420000000000000e+01	2.342224e-03
1.430000000000000e+01	2.338409e-03
1.440000000000000e+01	2.336502e-03
1.450000000000000e+01	2.334595e-03
1.460000000000000e+01	2.332687e-03
1.470000000000000e+01	2.330780e-03
1.480000000000000e+01	2.328873e-03
1.490000000000000e+01	2.325058e-03
1.500000000000000e+01	2.323151e-03
1.510000000000000e+01	2.321243e-03
1.520000000000000e+01	2.319336e-03
1.530000000000000e+01	2.317429e-03
1.540000000000000e+01	2.315521e-03
1.550000000000000e+01	2.313614e-03
1.560000000000000e+01	2.311707e-03
1.570000000000000e+01	2.309799e-03
1.580000000000000e+01	2.307892e-03
1.590000000000000e+01	2.305984e-03
1.600000000000000e+01	2.304077e-03
1.610000000000000e+01	2.302170e-03
1.620000000000000e+01	2.300262e-03
1.630000000000000e+01	2.300262e-03
1.640000000000000e+01	2.298355e-03
1.650000000000000e+01	2.296448e-03
1.660000000000000e+01	2.294540e-03
1.670000000000000e+01	2.292633e-03
1.680000000000000e+01	2.290726e-03
1.690000000000000e+01	2.288818e-03
1.700000000000000e+01	2.288818e-03
1.710000000000000e+01	2.286911e-03
1.720000000000000e+01	2.285004e-03
1.730000000000000e+01	2.283096e-03
1.740000000000000e+01	2.281189e-03
1.750000000000000e+01	2.281189e-03
1.760000000000000e+01	2.279282e-03
1.770000000000000e+01	2.277374e-03
1.780000000000000e+01	2.275467e-03
1.790000000000000e+01	2.275467e-03
1.800000000000000e+01	2.273560e-03
1.810000000000000e+01	2.271652e-03
1.820000000000000e+01	2.271652e-03
1.830000000000000e+01	2.269745e-03
1.840000000000000e+01	2.267838e-03
1.850000000000000e+01	2.267838e-03
1.860000000000000e+01	2.265930e-03
1.870000000000000e+01	2.264023e-03
1.880000000000000e+01	2.264023e-03
1.890000000000000e+01	2.262115e-03
1.900000000000000e+01	2.260208e-03
1.910000000000000e+01	2.260208e-03
1.920000000000000e+01	2.258301e-03
1.930000000000000e+01	2.256393e-03
1.940000000000000e+01	2.256393e-03
1.950000000000000e+01	2.254486e-03
1.960000000000000e+01	2.254486e-03
1.970000000000000e+01	2.252579e-03
1.980000000000000e+01	2.252579e-03
1.990000000000000e+01	2.250671e-03
2.000000000000000e+01	2.248764e-03
Step Information: Rap=31  (Step: 7/11)
-5.000000000000000e+00	3.000000e+01
-4.900000000000000e+00	3.000000e+01
-4.800000000000000e+00	3.000000e+01
-4.700000000000000e+00	3.000000e+01
-4.600000000000000e+00	3.000000e+01
-4.500000000000000e+00	3.000000e+01
-4.400000000000000e+00	3.000000e+01
-4.300000000000000e+00	3.000000e+01
-4.200000000000000e+00	3.000000e+01
-4.100000000000000e+00	3.000000e+01
-4.000000000000000e+00	3.000000e+01
-3.900000000000000e+00	3.000000e+01
-3.800000000000000e+00	3.000000e+01
-3.700000000000000e+00	3.000000e+01
-3.600000000000000e+00	3.000000e+01
-3.500000000000000e+00	3.000000e+01
-3.400000000000000e+00	3.000000e+01
-3.300000000000000e+00	3.000000e+01
-3.200000000000000e+00	3.000000e+01
-3.100000000000000e+00	3.000000e+01
-3.000000000000000e+00	3.000000e+01
-2.900000000000000e+00	3.000000e+01
-2.800000000000000e+00	3.000000e+01
-2.700000000000000e+00	3.000000e+01
-2.600000000000000e+00	3.000000e+01
-2.500000000000000e+00	3.000000e+01
-2.400000000000000e+00	3.000000e+01
-2.300000000000000e+00	3.000000e+01
-2.200000000000000e+00	3.000000e+01
-2.100000000000000e+00	3.000000e+01
-2.000000000000000e+00	3.000000e+01
-1.900000000000000e+00	3.000000e+01
-1.800000000000000e+00	3.000000e+01
-1.700000000000000e+00	3.000000e+01
-1.600000000000000e+00	3.000000e+01
-1.500000000000000e+00	3.000000e+01
-1.400000000000000e+00	3.000000e+01
-1.300000000000000e+00	3.000000e+01
-1.200000000000000e+00	3.000000e+01
-1.100000000000000e+00	3.000000e+01
-1.000000000000000e+00	3.000000e+01
-8.999999999999995e-01	3.000000e+01
-7.999999999999998e-01	3.000000e+01
-7.000000000000002e-01	3.000000e+01
-5.999999999999996e-01	3.000000e+01
-5.000000000000000e-01	3.000000e+01
-3.999999999999995e-01	3.000000e+01
-2.999999999999998e-01	3.000000e+01
-1.999999999999993e-01	3.000000e+01
-9.999999999999964e-02	3.000000e+01
0.000000000000000e+00	3.000000e+01
1.000000000000005e-01	3.000000e+01
2.000000000000002e-01	3.000000e+01
3.000000000000007e-01	3.000000e+01
4.000000000000004e-01	3.000000e+01
5.000000000000000e-01	3.000000e+01
6.000000000000005e-01	3.000000e+01
7.000000000000002e-01	3.000000e+01
8.000000000000007e-01	3.000000e+01
9.000000000000004e-01	3.000000e+01
1.000000000000000e+00	3.000000e+01
1.100000000000001e+00	3.000000e+01
1.200000000000000e+00	3.000000e+01
1.300000000000001e+00	3.000000e+01
1.400000000000000e+00	3.000000e+01
1.500000000000000e+00	2.999998e+01
1.600000000000001e+00	2.999986e+01
1.700000000000000e+00	2.999898e+01
1.800000000000001e+00	2.999252e+01
1.900000000000000e+00	2.994544e+01
2.000000000000000e+00	2.961203e+01
2.100000000000001e+00	2.748273e+01
2.200000000000000e+00	1.813895e+01
2.300000000000001e+00	1.617636e+00
2.400000000000000e+00	2.519989e-02
2.500000000000000e+00	1.536179e-02
2.600000000000001e+00	1.107788e-02
2.700000000000000e+00	8.773804e-03
2.800000000000001e+00	7.362366e-03
2.900000000000000e+00	6.420135e-03
3.000000000000000e+00	5.746841e-03
3.100000000000000e+00	5.241394e-03
3.200000000000001e+00	4.850388e-03
3.300000000000001e+00	4.537582e-03
3.400000000000000e+00	4.280090e-03
3.500000000000000e+00	4.068375e-03
3.600000000000000e+00	3.887177e-03
3.700000000000001e+00	3.732681e-03
3.800000000000001e+00	3.599167e-03
3.900000000000000e+00	3.482819e-03
4.000000000000000e+00	3.377914e-03
4.100000000000000e+00	3.286362e-03
4.200000000000001e+00	3.204346e-03
4.300000000000001e+00	3.131866e-03
4.400000000000000e+00	3.063202e-03
4.500000000000000e+00	3.004074e-03
4.600000000000001e+00	2.948761e-03
4.700000000000001e+00	2.897263e-03
4.800000000000001e+00	2.849579e-03
4.900000000000000e+00	2.807617e-03
5.000000000000000e+00	2.767563e-03
5.100000000000001e+00	2.729416e-03
5.200000000000001e+00	2.695084e-03
5.300000000000001e+00	2.662659e-03
5.400000000000000e+00	2.632141e-03
5.500000000000000e+00	2.605438e-03
5.600000000000001e+00	2.578735e-03
5.700000000000001e+00	2.553940e-03
5.800000000000001e+00	2.529144e-03
5.900000000000000e+00	2.508163e-03
6.000000000000000e+00	2.487183e-03
6.100000000000001e+00	2.466202e-03
6.200000000000001e+00	2.447128e-03
6.300000000000001e+00	2.429962e-03
6.400000000000000e+00	2.412796e-03
6.500000000000000e+00	2.395630e-03
6.600000000000001e+00	2.380371e-03
6.700000000000001e+00	2.365112e-03
6.800000000000001e+00	2.351761e-03
6.900000000000000e+00	2.338409e-03
7.000000000000000e+00	2.325058e-03
7.100000000000001e+00	2.311707e-03
7.200000000000001e+00	2.300262e-03
7.300000000000001e+00	2.288818e-03
7.400000000000000e+00	2.277374e-03
7.500000000000000e+00	2.267838e-03
7.600000000000001e+00	2.258301e-03
7.700000000000001e+00	2.246857e-03
7.800000000000001e+00	2.237320e-03
7.900000000000000e+00	2.229691e-03
8.000000000000000e+00	2.220154e-03
8.100000000000001e+00	2.212524e-03
8.200000000000001e+00	2.202988e-03
8.300000000000001e+00	2.195358e-03
8.400000000000000e+00	2.187729e-03
8.500000000000000e+00	2.180099e-03
8.600000000000001e+00	2.172470e-03
8.700000000000001e+00	2.166748e-03
8.800000000000001e+00	2.159119e-03
8.900000000000000e+00	2.153397e-03
9.000000000000000e+00	2.147675e-03
9.100000000000001e+00	2.140045e-03
9.200000000000001e+00	2.134323e-03
9.300000000000001e+00	2.128601e-03
9.400000000000000e+00	2.122879e-03
9.500000000000000e+00	2.117157e-03
9.600000000000001e+00	2.113342e-03
9.700000000000001e+00	2.107620e-03
9.800000000000001e+00	2.101898e-03
9.900000000000000e+00	2.098083e-03
1.000000000000000e+01	2.092361e-03
1.010000000000000e+01	2.088547e-03
1.020000000000000e+01	2.082825e-03
1.030000000000000e+01	2.079010e-03
1.040000000000000e+01	2.075195e-03
1.050000000000000e+01	2.069473e-03
1.060000000000000e+01	2.065659e-03
1.070000000000000e+01	2.061844e-03
1.080000000000000e+01	2.058029e-03
1.090000000000000e+01	2.054214e-03
1.100000000000000e+01	2.050400e-03
1.110000000000000e+01	2.046585e-03
1.120000000000000e+01	2.042770e-03
1.130000000000000e+01	2.038956e-03
1.140000000000000e+01	2.037048e-03
1.150000000000000e+01	2.033234e-03
1.160000000000000e+01	2.029419e-03
1.170000000000000e+01	2.027512e-03
1.180000000000000e+01	2.023697e-03
1.190000000000000e+01	2.019882e-03
1.200000000000000e+01	2.017975e-03
1.210000000000000e+01	2.014160e-03
1.220000000000000e+01	2.012253e-03
1.230000000000000e+01	2.008438e-03
1.240000000000000e+01	2.006531e-03
1.250000000000000e+01	2.002716e-03
1.260000000000000e+01	2.000809e-03
1.270000000000000e+01	1.996994e-03
1.280000000000000e+01	1.995087e-03
1.290000000000000e+01	1.993179e-03
1.300000000000000e+01	1.991272e-03
1.310000000000000e+01	1.987457e-03
1.320000000000000e+01	1.985550e-03
1.330000000000000e+01	1.983643e-03
1.340000000000000e+01	1.981735e-03
1.350000000000000e+01	1.977921e-03
1.360000000000000e+01	1.976013e-03
1.370000000000000e+01	1.974106e-03
1.380000000000000e+01	1.972198e-03
1.390000000000000e+01	1.970291e-03
1.400000000000000e+01	1.968384e-03
1.410000000000000e+01	1.966476e-03
1.420000000000000e+01	1.964569e-03
1.430000000000000e+01	1.962662e-03
1.440000000000000e+01	1.960754e-03
1.450000000000000e+01	1.958847e-03
1.460000000000000e+01	1.956940e-03
1.470000000000000e+01	1.955032e-03
1.480000000000000e+01	1.953125e-03
1.490000000000000e+01	1.951218e-03
1.500000000000000e+01	1.949310e-03
1.510000000000000e+01	1.947403e-03
1.520000000000000e+01	1.945496e-03
1.530000000000000e+01	1.943588e-03
1.540000000000000e+01	1.941681e-03
1.550000000000000e+01	1.939774e-03
1.560000000000000e+01	1.939774e-03
1.570000000000000e+01	1.937866e-03
1.580000000000000e+01	1.935959e-03
1.590000000000000e+01	1.934052e-03
1.600000000000000e+01	1.932144e-03
1.610000000000000e+01	1.932144e-03
1.620000000000000e+01	1.930237e-03
1.630000000000000e+01	1.928329e-03
1.640000000000000e+01	1.926422e-03
1.650000000000000e+01	1.926422e-03
1.660000000000000e+01	1.924515e-03
1.670000000000000e+01	1.922607e-03
1.680000000000000e+01	1.922607e-03
1.690000000000000e+01	1.920700e-03
1.700000000000000e+01	1.918793e-03
1.710000000000000e+01	1.916885e-03
1.720000000000000e+01	1.916885e-03
1.730000000000000e+01	1.914978e-03
1.740000000000000e+01	1.913071e-03
1.750000000000000e+01	1.913071e-03
1.760000000000000e+01	1.911163e-03
1.770000000000000e+01	1.911163e-03
1.780000000000000e+01	1.909256e-03
1.790000000000000e+01	1.907349e-03
1.800000000000000e+01	1.907349e-03
1.810000000000000e+01	1.905441e-03
1.820000000000000e+01	1.905441e-03
1.830000000000000e+01	1.903534e-03
1.840000000000000e+01	1.901627e-03
1.850000000000000e+01	1.901627e-03
1.860000000000000e+01	1.899719e-03
1.870000000000000e+01	1.899719e-03
1.880000000000000e+01	1.897812e-03
1.890000000000000e+01	1.897812e-03
1.900000000000000e+01	1.895905e-03
1.910000000000000e+01	1.895905e-03
1.920000000000000e+01	1.893997e-03
1.930000000000000e+01	1.893997e-03
1.940000000000000e+01	1.892090e-03
1.950000000000000e+01	1.892090e-03
1.960000000000000e+01	1.890182e-03
1.970000000000000e+01	1.890182e-03
1.980000000000000e+01	1.888275e-03
1.990000000000000e+01	1.888275e-03
2.000000000000000e+01	1.886368e-03
Step Information: Rap=36  (Step: 8/11)
-5.000000000000000e+00	3.000000e+01
-4.900000000000000e+00	3.000000e+01
-4.800000000000000e+00	3.000000e+01
-4.700000000000000e+00	3.000000e+01
-4.600000000000000e+00	3.000000e+01
-4.500000000000000e+00	3.000000e+01
-4.400000000000000e+00	3.000000e+01
-4.300000000000000e+00	3.000000e+01
-4.200000000000000e+00	3.000000e+01
-4.100000000000000e+00	3.000000e+01
-4.000000000000000e+00	3.000000e+01
-3.900000000000000e+00	3.000000e+01
-3.800000000000000e+00	3.000000e+01
-3.700000000000000e+00	3.000000e+01
-3.600000000000000e+00	3.000000e+01
-3.500000000000000e+00	3.000000e+01
-3.400000000000000e+00	3.000000e+01
-3.300000000000000e+00	3.000000e+01
-3.200000000000000e+00	3.000000e+01
-3.100000000000000e+00	3.000000e+01
-3.000000000000000e+00	3.000000e+01
-2.900000000000000e+00	3.000000e+01
-2.800000000000000e+00	3.000000e+01
-2.700000000000000e+00	3.000000e+01
-2.600000000000000e+00	3.000000e+01
-2.500000000000000e+00	3.000000e+01
-2.400000000000000e+00	3.000000e+01
-2.300000000000000e+00	3.000000e+01
-2.200000000000000e+00	3.000000e+01
-2.100000000000000e+00	3.000000e+01
-2.000000000000000e+00	3.000000e+01
-1.900000000000000e+00	3.000000e+01
-1.800000000000000e+00	3.000000e+01
-1.700000000000000e+00	3.000000e+01
-1.600000000000000e+00	3.000000e+01
-1.500000000000000e+00	3.000000e+01
-1.400000000000000e+00	3.000000e+01
-1.300000000000000e+00	3.000000e+01
-1.200000000000000e+00	3.000000e+01
-1.100000000000000e+00	3.000000e+01
-1.000000000000000e+00	3.000000e+01
-8.999999999999995e-01	3.000000e+01
-7.999999999999998e-01	3.000000e+01
-7.000000000000002e-01	3.000000e+01
-5.999999999999996e-01	3.000000e+01
-5.000000000000000e-01	3.000000e+01
-3.999999999999995e-01	3.000000e+01
-2.999999999999998e-01	3.000000e+01
-1.999999999999993e-01	3.000000e+01
-9.999999999999964e-02	3.000000e+01
0.000000000000000e+00	3.000000e+01
1.000000000000005e-01	3.000000e+01
2.000000000000002e-01	3.000000e+01
3.000000000000007e-01	3.000000e+01
4.000000000000004e-01	3.000000e+01
5.000000000000000e-01	3.000000e+01
6.000000000000005e-01	3.000000e+01
7.000000000000002e-01	3.000000e+01
8.000000000000007e-01	3.000000e+01
9.000000000000004e-01	3.000000e+01
1.000000000000000e+00	3.000000e+01
1.100000000000001e+00	3.000000e+01
1.200000000000000e+00	3.000000e+01
1.300000000000001e+00	3.000000e+01
1.400000000000000e+00	3.000000e+01
1.500000000000000e+00	2.999998e+01
1.600000000000001e+00	2.999984e+01
1.700000000000000e+00	2.999882e+01
1.800000000000001e+00	2.999132e+01
1.900000000000000e+00	2.993666e+01
2.000000000000000e+00	2.955009e+01
2.100000000000001e+00	2.710327e+01
2.200000000000000e+00	1.678983e+01
2.300000000000001e+00	1.205635e-01
2.400000000000000e+00	2.140045e-02
2.500000000000000e+00	1.317215e-02
2.600000000000001e+00	9.519577e-03
2.700000000000000e+00	7.547379e-03
2.800000000000001e+00	6.336212e-03
2.900000000000000e+00	5.525589e-03
3.000000000000000e+00	4.947662e-03
3.100000000000000e+00	4.512787e-03
3.200000000000001e+00	4.175186e-03
3.300000000000001e+00	3.906250e-03
3.400000000000000e+00	3.686905e-03
3.500000000000000e+00	3.501892e-03
3.600000000000000e+00	3.347397e-03
3.700000000000001e+00	3.213882e-03
3.800000000000001e+00	3.099442e-03
3.900000000000000e+00	2.998352e-03
4.000000000000000e+00	2.908707e-03
4.100000000000000e+00	2.830505e-03
4.200000000000001e+00	2.759933e-03
4.300000000000001e+00	2.695084e-03
4.400000000000000e+00	2.637863e-03
4.500000000000000e+00	2.586365e-03
4.600000000000001e+00	2.538681e-03
4.700000000000001e+00	2.494812e-03
4.800000000000001e+00	2.454758e-03
4.900000000000000e+00	2.416611e-03
5.000000000000000e+00	2.382278e-03
5.100000000000001e+00	2.349854e-03
5.200000000000001e+00	2.321243e-03
5.300000000000001e+00	2.292633e-03
5.400000000000000e+00	2.267838e-03
5.500000000000000e+00	2.243042e-03
5.600000000000001e+00	2.220154e-03
5.700000000000001e+00	2.199173e-03
5.800000000000001e+00	2.178192e-03
5.900000000000000e+00	2.159119e-03
6.000000000000000e+00	2.140045e-03
6.100000000000001e+00	2.122879e-03
6.200000000000001e+00	2.107620e-03
6.300000000000001e+00	2.092361e-03
6.400000000000000e+00	2.077103e-03
6.500000000000000e+00	2.063751e-03
6.600000000000001e+00	2.050400e-03
6.700000000000001e+00	2.037048e-03
6.800000000000001e+00	2.025604e-03
6.900000000000000e+00	2.014160e-03
7.000000000000000e+00	2.002716e-03
7.100000000000001e+00	1.991272e-03
7.200000000000001e+00	1.981735e-03
7.300000000000001e+00	1.970291e-03
7.400000000000000e+00	1.962662e-03
7.500000000000000e+00	1.953125e-03
7.600000000000001e+00	1.943588e-03
7.700000000000001e+00	1.935959e-03
7.800000000000001e+00	1.926422e-03
7.900000000000000e+00	1.918793e-03
8.000000000000000e+00	1.911163e-03
8.100000000000001e+00	1.905441e-03
8.200000000000001e+00	1.897812e-03
8.300000000000001e+00	1.890182e-03
8.400000000000000e+00	1.884460e-03
8.500000000000000e+00	1.876831e-03
8.600000000000001e+00	1.871109e-03
8.700000000000001e+00	1.865387e-03
8.800000000000001e+00	1.859665e-03
8.900000000000000e+00	1.853943e-03
9.000000000000000e+00	1.848221e-03
9.100000000000001e+00	1.842499e-03
9.200000000000001e+00	1.838684e-03
9.300000000000001e+00	1.832962e-03
9.400000000000000e+00	1.829147e-03
9.500000000000000e+00	1.823425e-03
9.600000000000001e+00	1.819611e-03
9.700000000000001e+00	1.813889e-03
9.800000000000001e+00	1.810074e-03
9.900000000000000e+00	1.806259e-03
1.000000000000000e+01	1.802444e-03
1.010000000000000e+01	1.798630e-03
1.020000000000000e+01	1.794815e-03
1.030000000000000e+01	1.791000e-03
1.040000000000000e+01	1.787186e-03
1.050000000000000e+01	1.783371e-03
1.060000000000000e+01	1.779556e-03
1.070000000000000e+01	1.775742e-03
1.080000000000000e+01	1.771927e-03
1.090000000000000e+01	1.768112e-03
1.100000000000000e+01	1.766205e-03
1.110000000000000e+01	1.762390e-03
1.120000000000000e+01	1.760483e-03
1.130000000000000e+01	1.756668e-03
1.140000000000000e+01	1.752853e-03
1.150000000000000e+01	1.750946e-03
1.160000000000000e+01	1.747131e-03
1.170000000000000e+01	1.745224e-03
1.180000000000000e+01	1.743317e-03
1.190000000000000e+01	1.739502e-03
1.200000000000000e+01	1.737595e-03
1.210000000000000e+01	1.733780e-03
1.220000000000000e+01	1.731873e-03
1.230000000000000e+01	1.729965e-03
1.240000000000000e+01	1.728058e-03
1.250000000000000e+01	1.724243e-03
1.260000000000000e+01	1.722336e-03
1.270000000000000e+01	1.720428e-03
1.280000000000000e+01	1.718521e-03
1.290000000000000e+01	1.716614e-03
1.300000000000000e+01	1.714706e-03
1.310000000000000e+01	1.710892e-03
1.320000000000000e+01	1.708984e-03
1.330000000000000e+01	1.707077e-03
1.340000000000000e+01	1.705170e-03
1.350000000000000e+01	1.703262e-03
1.360000000000000e+01	1.701355e-03
1.370000000000000e+01	1.699448e-03
1.380000000000000e+01	1.697540e-03
1.390000000000000e+01	1.695633e-03
1.400000000000000e+01	1.693726e-03
1.410000000000000e+01	1.693726e-03
1.420000000000000e+01	1.691818e-03
1.430000000000000e+01	1.689911e-03
1.440000000000000e+01	1.688004e-03
1.450000000000000e+01	1.686096e-03
1.460000000000000e+01	1.684189e-03
1.470000000000000e+01	1.682281e-03
1.480000000000000e+01	1.682281e-03
1.490000000000000e+01	1.680374e-03
1.500000000000000e+01	1.678467e-03
1.510000000000000e+01	1.676559e-03
1.520000000000000e+01	1.674652e-03
1.530000000000000e+01	1.674652e-03
1.540000000000000e+01	1.672745e-03
1.550000000000000e+01	1.670837e-03
1.560000000000000e+01	1.668930e-03
1.570000000000000e+01	1.668930e-03
1.580000000000000e+01	1.667023e-03
1.590000000000000e+01	1.665115e-03
1.600000000000000e+01	1.665115e-03
1.610000000000000e+01	1.663208e-03
1.620000000000000e+01	1.661301e-03
1.630000000000000e+01	1.661301e-03
1.640000000000000e+01	1.659393e-03
1.650000000000000e+01	1.657486e-03
1.660000000000000e+01	1.657486e-03
1.670000000000000e+01	1.655579e-03
1.680000000000000e+01	1.655579e-03
1.690000000000000e+01	1.653671e-03
1.700000000000000e+01	1.651764e-03
1.710000000000000e+01	1.651764e-03
1.720000000000000e+01	1.649857e-03
1.730000000000000e+01	1.649857e-03
1.740000000000000e+01	1.647949e-03
1.750000000000000e+01	1.647949e-03
1.760000000000000e+01	1.646042e-03
1.770000000000000e+01	1.644135e-03
1.780000000000000e+01	1.644135e-03
1.790000000000000e+01	1.642227e-03
1.800000000000000e+01	1.642227e-03
1.810000000000000e+01	1.640320e-03
1.820000000000000e+01	1.640320e-03
1.830000000000000e+01	1.638412e-03
1.840000000000000e+01	1.638412e-03
1.850000000000000e+01	1.636505e-03
1.860000000000000e+01	1.636505e-03
1.870000000000000e+01	1.634598e-03
1.880000000000000e+01	1.634598e-03
1.890000000000000e+01	1.634598e-03
1.900000000000000e+01	1.632690e-03
1.910000000000000e+01	1.632690e-03
1.920000000000000e+01	1.630783e-03
1.930000000000000e+01	1.630783e-03
1.940000000000000e+01	1.628876e-03
1.950000000000000e+01	1.628876e-03
1.960000000000000e+01	1.626968e-03
1.970000000000000e+01	1.626968e-03
1.980000000000000e+01	1.626968e-03
1.990000000000000e+01	1.625061e-03
2.000000000000000e+01	1.625061e-03
Step Information: Rap=41  (Step: 9/11)
-5.000000000000000e+00	3.000000e+01
-4.900000000000000e+00	3.000000e+01
-4.800000000000000e+00	3.000000e+01
-4.700000000000000e+00	3.000000e+01
-4.600000000000000e+00	3.000000e+01
-4.500000000000000e+00	3.000000e+01
-4.400000000000000e+00	3.000000e+01
-4.300000000000000e+00	3.000000e+01
-4.200000000000000e+00	3.000000e+01
-4.100000000000000e+00	3.000000e+01
-4.000000000000000e+00	3.000000e+01
-3.900000000000000e+00	3.000000e+01
-3.800000000000000e+00	3.000000e+01
-3.700000000000000e+00	3.000000e+01
-3.600000000000000e+00	3.000000e+01
-3.500000000000000e+00	3.000000e+01
-3.400000000000000e+00	3.000000e+01
-3.300000000000000e+00	3.000000e+01
-3.200000000000000e+00	3.000000e+01
-3.100000000000000e+00	3.000000e+01
-3.000000000000000e+00	3.000000e+01
-2.900000000000000e+00	3.000000e+01
-2.800000000000000e+00	3.000000e+01
-2.700000000000000e+00	3.000000e+01
-2.600000000000000e+00	3.000000e+01
-2.500000000000000e+00	3.000000e+01
-2.400000000000000e+00	3.000000e+01
-2.300000000000000e+00	3.000000e+01
-2.200000000000000e+00	3.000000e+01
-2.100000000000000e+00	3.000000e+01
-2.000000000000000e+00	3.000000e+01
-1.900000000000000e+00	3.000000e+01
-1.800000000000000e+00	3.000000e+01
-1.700000000000000e+00	3.000000e+01
-1.600000000000000e+00	3.000000e+01
-1.500000000000000e+00	3.000000e+01
-1.400000000000000e+00	3.000000e+01
-1.300000000000000e+00	3.000000e+01
-1.200000000000000e+00	3.000000e+01
-1.100000000000000e+00	3.000000e+01
-1.000000000000000e+00	3.000000e+01
-8.999999999999995e-01	3.000000e+01
-7.999999999999998e-01	3.000000e+01
-7.000000000000002e-01	3.000000e+01
-5.999999999999996e-01	3.000000e+01
-5.000000000000000e-01	3.000000e+01
-3.999999999999995e-01	3.000000e+01
-2.999999999999998e-01	3.000000e+01
-1.999999999999993e-01	3.000000e+01
-9.999999999999964e-02	3.000000e+01
0.000000000000000e+00	3.000000e+01
1.000000000000005e-01	3.000000e+01
2.000000000000002e-01	3.000000e+01
3.000000000000007e-01	3.000000e+01
4.000000000000004e-01	3.000000e+01
5.000000000000000e-01	3.000000e+01
6.000000000000005e-01	3.000000e+01
7.000000000000002e-01	3.000000e+01
8.000000000000007e-01	3.000000e+01
9.000000000000004e-01	3.000000e+01
1.000000000000000e+00	3.000000e+01
1.100000000000001e+00	3.000000e+01
1.200000000000000e+00	3.000000e+01
1.300000000000001e+00	3.000000e+01
1.400000000000000e+00	3.000000e+01
1.500000000000000e+00	2.999998e+01
1.600000000000001e+00	2.999982e+01
1.700000000000000e+00	2.999866e+01
1.800000000000001e+00	2.999011e+01
1.900000000000000e+00	2.992787e+01
2.000000000000000e+00	2.948832e+01
2.100000000000001e+00	2.673063e+01
2.200000000000000e+00	1.555214e+01
2.300000000000001e+00	4.686546e-02
2.400000000000000e+00	1.860237e-02
2.500000000000000e+00	1.152802e-02
2.600000000000001e+00	8.346558e-03
2.700000000000000e+00	6.620407e-03
2.800000000000001e+00	5.561829e-03
2.900000000000000e+00	4.850388e-03
3.000000000000000e+00	4.343033e-03
3.100000000000000e+00	3.961563e-03
3.200000000000001e+00	3.665924e-03
3.300000000000001e+00	3.429413e-03
3.400000000000000e+00	3.236771e-03
3.500000000000000e+00	3.074646e-03
3.600000000000000e+00	2.939224e-03
3.700000000000001e+00	2.822876e-03
3.800000000000001e+00	2.721786e-03
3.900000000000000e+00	2.632141e-03
4.000000000000000e+00	2.553940e-03
4.100000000000000e+00	2.485275e-03
4.200000000000001e+00	2.422333e-03
4.300000000000001e+00	2.367020e-03
4.400000000000000e+00	2.317429e-03
4.500000000000000e+00	2.271652e-03
4.600000000000001e+00	2.229691e-03
4.700000000000001e+00	2.189636e-03
4.800000000000001e+00	2.155304e-03
4.900000000000000e+00	2.122879e-03
5.000000000000000e+00	2.092361e-03
5.100000000000001e+00	2.063751e-03
5.200000000000001e+00	2.037048e-03
5.300000000000001e+00	2.014160e-03
5.400000000000000e+00	1.991272e-03
5.500000000000000e+00	1.970291e-03
5.600000000000001e+00	1.949310e-03
5.700000000000001e+00	1.930237e-03
5.800000000000001e+00	1.913071e-03
5.900000000000000e+00	1.895905e-03
6.000000000000000e+00	1.880646e-03
6.100000000000001e+00	1.865387e-03
6.200000000000001e+00	1.850128e-03
6.300000000000001e+00	1.836777e-03
6.400000000000000e+00	1.823425e-03
6.500000000000000e+00	1.811981e-03
6.600000000000001e+00	1.800537e-03
6.700000000000001e+00	1.789093e-03
6.800000000000001e+00	1.777649e-03
6.900000000000000e+00	1.768112e-03
7.000000000000000e+00	1.758575e-03
7.100000000000001e+00	1.749039e-03
7.200000000000001e+00	1.739502e-03
7.300000000000001e+00	1.729965e-03
7.400000000000000e+00	1.722336e-03
7.500000000000000e+00	1.714706e-03
7.600000000000001e+00	1.707077e-03
7.700000000000001e+00	1.699448e-03
7.800000000000001e+00	1.691818e-03
7.900000000000000e+00	1.686096e-03
8.000000000000000e+00	1.678467e-03
8.100000000000001e+00	1.672745e-03
8.200000000000001e+00	1.667023e-03
8.300000000000001e+00	1.659393e-03
8.400000000000000e+00	1.653671e-03
8.500000000000000e+00	1.647949e-03
8.600000000000001e+00	1.644135e-03
8.700000000000001e+00	1.638412e-03
8.800000000000001e+00	1.632690e-03
8.900000000000000e+00	1.628876e-03
9.000000000000000e+00	1.623154e-03
9.100000000000001e+00	1.619339e-03
9.200000000000001e+00	1.613617e-03
9.300000000000001e+00	1.609802e-03
9.400000000000000e+00	1.605988e-03
9.500000000000000e+00	1.602173e-03
9.600000000000001e+00	1.596451e-03
9.700000000000001e+00	1.592636e-03
9.800000000000001e+00	1.588821e-03
9.900000000000000e+00	1.585007e-03
1.000000000000000e+01	1.581192e-03
1.010000000000000e+01	1.579285e-03
1.020000000000000e+01	1.575470e-03
1.030000000000000e+01	1.571655e-03
1.040000000000000e+01	1.567841e-03
