V1	I(R1)
Step Information: Rap=1  (Step: 1/11)
1.340000000000000e+01	1.153755e+00
1.350000000000000e+01	1.153755e+00
1.360000000000000e+01	1.153756e+00
1.370000000000000e+01	1.153756e+00
1.380000000000000e+01	1.153756e+00
1.390000000000000e+01	1.153756e+00
1.400000000000000e+01	1.153756e+00
1.410000000000000e+01	1.153756e+00
1.420000000000000e+01	1.153756e+00
1.430000000000000e+01	1.153756e+00
1.440000000000000e+01	1.153756e+00
1.450000000000000e+01	1.153756e+00
1.460000000000000e+01	1.153756e+00
1.470000000000000e+01	1.153756e+00
1.480000000000000e+01	1.153757e+00
1.490000000000000e+01	1.153757e+00
1.500000000000000e+01	1.153757e+00
1.510000000000000e+01	1.153757e+00
1.520000000000000e+01	1.153757e+00
1.530000000000000e+01	1.153757e+00
1.540000000000000e+01	1.153757e+00
1.550000000000000e+01	1.153757e+00
1.560000000000000e+01	1.153757e+00
1.570000000000000e+01	1.153757e+00
1.580000000000000e+01	1.153757e+00
1.590000000000000e+01	1.153757e+00
1.600000000000000e+01	1.153758e+00
1.610000000000000e+01	1.153758e+00
1.620000000000000e+01	1.153758e+00
1.630000000000000e+01	1.153758e+00
1.640000000000000e+01	1.153758e+00
1.650000000000000e+01	1.153758e+00
1.660000000000000e+01	1.153758e+00
1.670000000000000e+01	1.153758e+00
1.680000000000000e+01	1.153758e+00
1.690000000000000e+01	1.153758e+00
1.700000000000000e+01	1.153758e+00
1.710000000000000e+01	1.153758e+00
1.720000000000000e+01	1.153758e+00
1.730000000000000e+01	1.153758e+00
1.740000000000000e+01	1.153758e+00
1.750000000000000e+01	1.153758e+00
1.760000000000000e+01	1.153759e+00
1.770000000000000e+01	1.153759e+00
1.780000000000000e+01	1.153759e+00
1.790000000000000e+01	1.153759e+00
1.800000000000000e+01	1.153759e+00
1.810000000000000e+01	1.153759e+00
1.820000000000000e+01	1.153759e+00
1.830000000000000e+01	1.153759e+00
1.840000000000000e+01	1.153759e+00
1.850000000000000e+01	1.153759e+00
1.860000000000000e+01	1.153759e+00
1.870000000000000e+01	1.153759e+00
1.880000000000000e+01	1.153759e+00
1.890000000000000e+01	1.153759e+00
1.900000000000000e+01	1.153759e+00
1.910000000000000e+01	1.153759e+00
1.920000000000000e+01	1.153759e+00
1.930000000000000e+01	1.153759e+00
1.940000000000000e+01	1.153759e+00
1.950000000000000e+01	1.153759e+00
1.960000000000000e+01	1.153759e+00
1.970000000000000e+01	1.153759e+00
1.980000000000000e+01	1.153760e+00
1.990000000000000e+01	1.153760e+00
2.000000000000000e+01	1.153760e+00
Step Information: Rap=31  (Step: 7/11)
-5.000000000000000e+00	7.830001e-11
-4.900000000000000e+00	7.830001e-11
-4.800000000000000e+00	7.830001e-11
-4.700000000000000e+00	7.830001e-11
-4.600000000000000e+00	7.830001e-11
-4.500000000000000e+00	7.830001e-11
-4.400000000000000e+00	7.830001e-11
-4.300000000000000e+00	7.830001e-11
-4.200000000000000e+00	7.830001e-11
-4.100000000000000e+00	7.830001e-11
-4.000000000000000e+00	7.830001e-11
-3.900000000000000e+00	7.830001e-11
-3.800000000000000e+00	7.830001e-11
-3.700000000000000e+00	7.830001e-11
-3.600000000000000e+00	7.830001e-11
-3.500000000000000e+00	7.830001e-11
-3.400000000000000e+00	7.830001e-11
-3.300000000000000e+00	7.830001e-11
-3.200000000000000e+00	7.830001e-11
-3.100000000000000e+00	7.830001e-11
-3.000000000000000e+00	7.830001e-11
-2.900000000000000e+00	7.830001e-11
-2.800000000000000e+00	7.830001e-11
-2.700000000000000e+00	7.830001e-11
-2.600000000000000e+00	7.830001e-11
-2.500000000000000e+00	7.830001e-11
-2.400000000000000e+00	7.830001e-11
-2.300000000000000e+00	7.830001e-11
-2.200000000000000e+00	7.830001e-11
-2.100000000000000e+00	7.830001e-11
-2.000000000000000e+00	7.830001e-11
-1.900000000000000e+00	7.830001e-11
-1.800000000000000e+00	7.830000e-11
-1.700000000000000e+00	7.830000e-11
-1.600000000000000e+00	7.830000e-11
-1.500000000000000e+00	7.830000e-11
-1.400000000000000e+00	7.830001e-11
-1.300000000000000e+00	7.830000e-11
-1.200000000000000e+00	7.830000e-11
-1.100000000000000e+00	7.830000e-11
-1.000000000000000e+00	7.830000e-11
-8.999999999999995e-01	7.830000e-11
-7.999999999999998e-01	7.830000e-11
-7.000000000000002e-01	7.830000e-11
-5.999999999999996e-01	7.830000e-11
-5.000000000000000e-01	7.830000e-11
-3.999999999999995e-01	7.830000e-11
-2.999999999999998e-01	7.830000e-11
-1.999999999999993e-01	7.830000e-11
-9.999999999999964e-02	7.830000e-11
0.000000000000000e+00	7.830000e-11
1.000000000000005e-01	7.830000e-11
2.000000000000002e-01	7.829999e-11
3.000000000000007e-01	7.830002e-11
4.000000000000004e-01	7.830016e-11
5.000000000000000e-01	7.830127e-11
6.000000000000005e-01	7.830920e-11
7.000000000000002e-01	7.836781e-11
8.000000000000007e-01	7.880055e-11
9.000000000000004e-01	8.199853e-11
1.000000000000000e+00	1.056288e-10
1.100000000000001e+00	2.802325e-10
1.200000000000000e+00	1.570375e-09
1.300000000000001e+00	1.110301e-08
1.400000000000000e+00	8.153417e-08
1.500000000000000e+00	6.018324e-07
1.600000000000001e+00	4.443900e-06
1.700000000000000e+00	3.278373e-05
1.800000000000001e+00	2.411789e-04
1.900000000000000e+00	1.759876e-03
2.000000000000000e+00	1.251520e-02
2.100000000000001e+00	8.120219e-02
2.200000000000000e+00	3.826144e-01
2.300000000000001e+00	9.155601e-01
2.400000000000000e+00	9.669290e-01
2.500000000000000e+00	9.672464e-01
2.600000000000001e+00	9.673846e-01
2.700000000000000e+00	9.674590e-01
2.800000000000001e+00	9.675044e-01
2.900000000000000e+00	9.675348e-01
3.000000000000000e+00	9.675565e-01
3.100000000000000e+00	9.675729e-01
3.200000000000001e+00	9.675855e-01
3.300000000000001e+00	9.675956e-01
3.400000000000000e+00	9.676039e-01
3.500000000000000e+00	9.676107e-01
3.600000000000000e+00	9.676166e-01
3.700000000000001e+00	9.676215e-01
3.800000000000001e+00	9.676259e-01
3.900000000000000e+00	9.676296e-01
4.000000000000000e+00	9.676329e-01
4.100000000000000e+00	9.676359e-01
4.200000000000001e+00	9.676386e-01
4.300000000000001e+00	9.676409e-01
4.400000000000000e+00	9.676431e-01
4.500000000000000e+00	9.676450e-01
4.600000000000001e+00	9.676468e-01
4.700000000000001e+00	9.676485e-01
4.800000000000001e+00	9.676500e-01
4.900000000000000e+00	9.676514e-01
5.000000000000000e+00	9.676527e-01
5.100000000000001e+00	9.676539e-01
5.200000000000001e+00	9.676550e-01
5.300000000000001e+00	9.676560e-01
5.400000000000000e+00	9.676570e-01
5.500000000000000e+00	9.676579e-01
5.600000000000001e+00	9.676588e-01
5.700000000000001e+00	9.676596e-01
5.800000000000001e+00	9.676603e-01
5.900000000000000e+00	9.676611e-01
6.000000000000000e+00	9.676617e-01
6.100000000000001e+00	9.676624e-01
6.200000000000001e+00	9.676630e-01
6.300000000000001e+00	9.676636e-01
6.400000000000000e+00	9.676641e-01
6.500000000000000e+00	9.676647e-01
6.600000000000001e+00	9.676651e-01
6.700000000000001e+00	9.676656e-01
6.800000000000001e+00	9.676661e-01
6.900000000000000e+00	9.676665e-01
7.000000000000000e+00	9.676669e-01
7.100000000000001e+00	9.676673e-01
7.200000000000001e+00	9.676677e-01
7.300000000000001e+00	9.676681e-01
7.400000000000000e+00	9.676685e-01
7.500000000000000e+00	9.676688e-01
7.600000000000001e+00	9.676691e-01
7.700000000000001e+00	9.676694e-01
7.800000000000001e+00	9.676697e-01
7.900000000000000e+00	9.676700e-01
8.000000000000000e+00	9.676703e-01
8.100000000000001e+00	9.676706e-01
8.200000000000001e+00	9.676709e-01
8.300000000000001e+00	9.676711e-01
8.400000000000000e+00	9.676713e-01
8.500000000000000e+00	9.676716e-01
8.600000000000001e+00	9.676718e-01
8.700000000000001e+00	9.676720e-01
8.800000000000001e+00	9.676723e-01
8.900000000000000e+00	9.676725e-01
9.000000000000000e+00	9.676727e-01
9.100000000000001e+00	9.676729e-01
9.200000000000001e+00	9.676731e-01
9.300000000000001e+00	9.676732e-01
9.400000000000000e+00	9.676734e-01
9.500000000000000e+00	9.676736e-01
9.600000000000001e+00	9.676738e-01
9.700000000000001e+00	9.676740e-01
9.800000000000001e+00	9.676741e-01
9.900000000000000e+00	9.676743e-01
1.000000000000000e+01	9.676744e-01
1.010000000000000e+01	9.676746e-01
1.020000000000000e+01	9.676747e-01
1.030000000000000e+01	9.676749e-01
1.040000000000000e+01	9.676750e-01
1.050000000000000e+01	9.676751e-01
1.060000000000000e+01	9.676753e-01
1.070000000000000e+01	9.676754e-01
1.080000000000000e+01	9.676756e-01
1.090000000000000e+01	9.676757e-01
1.100000000000000e+01	9.676758e-01
1.110000000000000e+01	9.676759e-01
1.120000000000000e+01	9.676760e-01
1.130000000000000e+01	9.676762e-01
1.140000000000000e+01	9.676762e-01
1.150000000000000e+01	9.676763e-01
1.160000000000000e+01	9.676765e-01
1.170000000000000e+01	9.676766e-01
1.180000000000000e+01	9.676766e-01
1.190000000000000e+01	9.676768e-01
1.200000000000000e+01	9.676769e-01
1.210000000000000e+01	9.676769e-01
1.220000000000000e+01	9.676771e-01
1.230000000000000e+01	9.676771e-01
1.240000000000000e+01	9.676772e-01
1.250000000000000e+01	9.676773e-01
1.260000000000000e+01	9.676774e-01
1.270000000000000e+01	9.676775e-01
1.280000000000000e+01	9.676776e-01
1.290000000000000e+01	9.676777e-01
1.300000000000000e+01	9.676777e-01
1.310000000000000e+01	9.676778e-01
1.320000000000000e+01	9.676779e-01
1.330000000000000e+01	9.676780e-01
1.340000000000000e+01	9.676780e-01
1.350000000000000e+01	9.676781e-01
1.360000000000000e+01	9.676782e-01
1.370000000000000e+01	9.676782e-01
1.380000000000000e+01	9.676783e-01
1.390000000000000e+01	9.676784e-01
1.400000000000000e+01	9.676784e-01
1.410000000000000e+01	9.676785e-01
1.420000000000000e+01	9.676786e-01
1.430000000000000e+01	9.676787e-01
1.440000000000000e+01	9.676787e-01
1.450000000000000e+01	9.676788e-01
1.460000000000000e+01	9.676788e-01
1.470000000000000e+01	9.676789e-01
1.480000000000000e+01	9.676790e-01
1.490000000000000e+01	9.676790e-01
1.500000000000000e+01	9.676791e-01
1.510000000000000e+01	9.676791e-01
1.520000000000000e+01	9.676791e-01
1.530000000000000e+01	9.676792e-01
1.540000000000000e+01	9.676793e-01
1.550000000000000e+01	9.676793e-01
1.560000000000000e+01	9.676794e-01
1.570000000000000e+01	9.676794e-01
1.580000000000000e+01	9.676795e-01
1.590000000000000e+01	9.676796e-01
1.600000000000000e+01	9.676796e-01
1.610000000000000e+01	9.676796e-01
1.620000000000000e+01	9.676797e-01
1.630000000000000e+01	9.676797e-01
1.640000000000000e+01	9.676798e-01
1.650000000000000e+01	9.676798e-01
1.660000000000000e+01	9.676799e-01
1.670000000000000e+01	9.676799e-01
1.680000000000000e+01	9.676799e-01
1.690000000000000e+01	9.676800e-01
1.700000000000000e+01	9.676800e-01
1.710000000000000e+01	9.676801e-01
1.720000000000000e+01	9.676801e-01
1.730000000000000e+01	9.676802e-01
1.740000000000000e+01	9.676802e-01
1.750000000000000e+01	9.676802e-01
1.760000000000000e+01	9.676803e-01
1.770000000000000e+01	9.676803e-01
1.780000000000000e+01	9.676803e-01
1.790000000000000e+01	9.676804e-01
1.800000000000000e+01	9.676804e-01
1.810000000000000e+01	9.676805e-01
1.820000000000000e+01	9.676805e-01
1.830000000000000e+01	9.676805e-01
1.840000000000000e+01	9.676806e-01
1.850000000000000e+01	9.676806e-01
1.860000000000000e+01	9.676806e-01
1.870000000000000e+01	9.676807e-01
1.880000000000000e+01	9.676807e-01
1.890000000000000e+01	9.676808e-01
1.900000000000000e+01	9.676808e-01
1.910000000000000e+01	9.676808e-01
1.920000000000000e+01	9.676808e-01
1.930000000000000e+01	9.676809e-01
1.940000000000000e+01	9.676809e-01
1.950000000000000e+01	9.676809e-01
1.960000000000000e+01	9.676809e-01
1.970000000000000e+01	9.676810e-01
1.980000000000000e+01	9.676810e-01
1.990000000000000e+01	9.676811e-01
2.000000000000000e+01	9.676811e-01
Step Information: Rap=36  (Step: 8/11)
-5.000000000000000e+00	7.830001e-11
-4.900000000000000e+00	7.830001e-11
-4.800000000000000e+00	7.830001e-11
-4.700000000000000e+00	7.830001e-11
-4.600000000000000e+00	7.829998e-11
-4.500000000000000e+00	7.830001e-11
-4.400000000000000e+00	7.830001e-11
-4.300000000000000e+00	7.830001e-11
-4.200000000000000e+00	7.830001e-11
-4.100000000000000e+00	7.830001e-11
-4.000000000000000e+00	7.830001e-11
-3.900000000000000e+00	7.830001e-11
-3.800000000000000e+00	7.830000e-11
-3.700000000000000e+00	7.830001e-11
-3.600000000000000e+00	7.830001e-11
-3.500000000000000e+00	7.830001e-11
-3.400000000000000e+00	7.830001e-11
-3.300000000000000e+00	7.830000e-11
-3.200000000000000e+00	7.830001e-11
-3.100000000000000e+00	7.830001e-11
-3.000000000000000e+00	7.830001e-11
-2.900000000000000e+00	7.830001e-11
-2.800000000000000e+00	7.830000e-11
-2.700000000000000e+00	7.830001e-11
-2.600000000000000e+00	7.830001e-11
-2.500000000000000e+00	7.830001e-11
-2.400000000000000e+00	7.830001e-11
-2.300000000000000e+00	7.830000e-11
-2.200000000000000e+00	7.830000e-11
-2.100000000000000e+00	7.830000e-11
-2.000000000000000e+00	7.830000e-11
-1.900000000000000e+00	7.830000e-11
-1.800000000000000e+00	7.830001e-11
-1.700000000000000e+00	7.830000e-11
-1.600000000000000e+00	7.830000e-11
-1.500000000000000e+00	7.830000e-11
-1.400000000000000e+00	7.830000e-11
-1.300000000000000e+00	7.830001e-11
-1.200000000000000e+00	7.830000e-11
-1.100000000000000e+00	7.830000e-11
-1.000000000000000e+00	7.830000e-11
-8.999999999999995e-01	7.830000e-11
-7.999999999999998e-01	7.830000e-11
-7.000000000000002e-01	7.830000e-11
-5.999999999999996e-01	7.830000e-11
-5.000000000000000e-01	7.830000e-11
-3.999999999999995e-01	7.830000e-11
-2.999999999999998e-01	7.830000e-11
-1.999999999999993e-01	7.830000e-11
-9.999999999999964e-02	7.830000e-11
0.000000000000000e+00	7.830000e-11
1.000000000000005e-01	7.830000e-11
2.000000000000002e-01	7.829999e-11
3.000000000000007e-01	7.830002e-11
4.000000000000004e-01	7.830016e-11
5.000000000000000e-01	7.830127e-11
6.000000000000005e-01	7.830920e-11
7.000000000000002e-01	7.836781e-11
8.000000000000007e-01	7.880055e-11
9.000000000000004e-01	8.199853e-11
1.000000000000000e+00	1.056288e-10
1.100000000000001e+00	2.802326e-10
1.200000000000000e+00	1.570375e-09
1.300000000000001e+00	1.110301e-08
1.400000000000000e+00	8.153417e-08
1.500000000000000e+00	6.018324e-07
1.600000000000001e+00	4.443898e-06
1.700000000000000e+00	3.278361e-05
1.800000000000001e+00	2.411723e-04
1.900000000000000e+00	1.759526e-03
2.000000000000000e+00	1.249754e-02
2.100000000000001e+00	8.046482e-02
2.200000000000000e+00	3.669493e-01
2.300000000000001e+00	8.299844e-01
2.400000000000000e+00	8.327389e-01
2.500000000000000e+00	8.329675e-01
2.600000000000001e+00	8.330689e-01
2.700000000000000e+00	8.331237e-01
2.800000000000001e+00	8.331573e-01
2.900000000000000e+00	8.331798e-01
3.000000000000000e+00	8.331959e-01
3.100000000000000e+00	8.332080e-01
3.200000000000001e+00	8.332173e-01
3.300000000000001e+00	8.332248e-01
3.400000000000000e+00	8.332310e-01
3.500000000000000e+00	8.332360e-01
3.600000000000000e+00	8.332403e-01
3.700000000000001e+00	8.332440e-01
3.800000000000001e+00	8.332472e-01
3.900000000000000e+00	8.332500e-01
4.000000000000000e+00	8.332525e-01
4.100000000000000e+00	8.332547e-01
4.200000000000001e+00	8.332567e-01
4.300000000000001e+00	8.332585e-01
4.400000000000000e+00	8.332601e-01
4.500000000000000e+00	8.332615e-01
4.600000000000001e+00	8.332628e-01
4.700000000000001e+00	8.332641e-01
4.800000000000001e+00	8.332652e-01
4.900000000000000e+00	8.332662e-01
5.000000000000000e+00	8.332672e-01
5.100000000000001e+00	8.332680e-01
5.200000000000001e+00	8.332689e-01
5.300000000000001e+00	8.332697e-01
5.400000000000000e+00	8.332704e-01
5.500000000000000e+00	8.332710e-01
5.600000000000001e+00	8.332717e-01
5.700000000000001e+00	8.332723e-01
5.800000000000001e+00	8.332728e-01
5.900000000000000e+00	8.332734e-01
6.000000000000000e+00	8.332739e-01
6.100000000000001e+00	8.332744e-01
6.200000000000001e+00	8.332748e-01
6.300000000000001e+00	8.332752e-01
6.400000000000000e+00	8.332756e-01
6.500000000000000e+00	8.332760e-01
6.600000000000001e+00	8.332764e-01
6.700000000000001e+00	8.332767e-01
6.800000000000001e+00	8.332771e-01
6.900000000000000e+00	8.332774e-01
7.000000000000000e+00	8.332777e-01
7.100000000000001e+00	8.332780e-01
7.200000000000001e+00	8.332783e-01
7.300000000000001e+00	8.332786e-01
7.400000000000000e+00	8.332788e-01
7.500000000000000e+00	8.332791e-01
7.600000000000001e+00	8.332793e-01
7.700000000000001e+00	8.332796e-01
7.800000000000001e+00	8.332798e-01
7.900000000000000e+00	8.332800e-01
8.000000000000000e+00	8.332802e-01
8.100000000000001e+00	8.332804e-01
8.200000000000001e+00	8.332806e-01
8.300000000000001e+00	8.332808e-01
8.400000000000000e+00	8.332810e-01
8.500000000000000e+00	8.332812e-01
8.600000000000001e+00	8.332813e-01
8.700000000000001e+00	8.332815e-01
8.800000000000001e+00	8.332817e-01
8.900000000000000e+00	8.332818e-01
9.000000000000000e+00	8.332820e-01
9.100000000000001e+00	8.332821e-01
9.200000000000001e+00	8.332823e-01
9.300000000000001e+00	8.332824e-01
9.400000000000000e+00	8.332825e-01
9.500000000000000e+00	8.332826e-01
9.600000000000001e+00	8.332828e-01
9.700000000000001e+00	8.332829e-01
9.800000000000001e+00	8.332831e-01
9.900000000000000e+00	8.332832e-01
1.000000000000000e+01	8.332833e-01
1.010000000000000e+01	8.332834e-01
1.020000000000000e+01	8.332835e-01
1.030000000000000e+01	8.332836e-01
1.040000000000000e+01	8.332837e-01
1.050000000000000e+01	8.332838e-01
1.060000000000000e+01	8.332839e-01
1.070000000000000e+01	8.332840e-01
1.080000000000000e+01	8.332841e-01
1.090000000000000e+01	8.332842e-01
1.100000000000000e+01	8.332843e-01
1.110000000000000e+01	8.332844e-01
1.120000000000000e+01	8.332844e-01
1.130000000000000e+01	8.332846e-01
1.140000000000000e+01	8.332846e-01
1.150000000000000e+01	8.332847e-01
1.160000000000000e+01	8.332848e-01
1.170000000000000e+01	8.332849e-01
1.180000000000000e+01	8.332849e-01
1.190000000000000e+01	8.332850e-01
1.200000000000000e+01	8.332851e-01
1.210000000000000e+01	8.332852e-01
1.220000000000000e+01	8.332852e-01
1.230000000000000e+01	8.332853e-01
1.240000000000000e+01	8.332853e-01
1.250000000000000e+01	8.332854e-01
1.260000000000000e+01	8.332855e-01
1.270000000000000e+01	8.332856e-01
1.280000000000000e+01	8.332856e-01
1.290000000000000e+01	8.332857e-01
1.300000000000000e+01	8.332857e-01
1.310000000000000e+01	8.332858e-01
1.320000000000000e+01	8.332859e-01
1.330000000000000e+01	8.332859e-01
1.340000000000000e+01	8.332859e-01
1.350000000000000e+01	8.332860e-01
1.360000000000000e+01	8.332860e-01
1.370000000000000e+01	8.332861e-01
1.380000000000000e+01	8.332862e-01
1.390000000000000e+01	8.332862e-01
1.400000000000000e+01	8.332863e-01
1.410000000000000e+01	8.332863e-01
1.420000000000000e+01	8.332863e-01
1.430000000000000e+01	8.332864e-01
1.440000000000000e+01	8.332865e-01
1.450000000000000e+01	8.332865e-01
1.460000000000000e+01	8.332865e-01
1.470000000000000e+01	8.332866e-01
1.480000000000000e+01	8.332866e-01
1.490000000000000e+01	8.332866e-01
1.500000000000000e+01	8.332867e-01
1.510000000000000e+01	8.332868e-01
1.520000000000000e+01	8.332868e-01
1.530000000000000e+01	8.332868e-01
1.540000000000000e+01	8.332869e-01
1.550000000000000e+01	8.332869e-01
1.560000000000000e+01	8.332869e-01
1.570000000000000e+01	8.332870e-01
1.580000000000000e+01	8.332870e-01
1.590000000000000e+01	8.332871e-01
1.600000000000000e+01	8.332871e-01
1.610000000000000e+01	8.332871e-01
1.620000000000000e+01	8.332872e-01
1.630000000000000e+01	8.332872e-01
1.640000000000000e+01	8.332872e-01
1.650000000000000e+01	8.332873e-01
1.660000000000000e+01	8.332873e-01
1.670000000000000e+01	8.332874e-01
1.680000000000000e+01	8.332874e-01
1.690000000000000e+01	8.332874e-01
1.700000000000000e+01	8.332874e-01
1.710000000000000e+01	8.332875e-01
1.720000000000000e+01	8.332875e-01
1.730000000000000e+01	8.332875e-01
1.740000000000000e+01	8.332875e-01
1.750000000000000e+01	8.332876e-01
1.760000000000000e+01	8.332876e-01
1.770000000000000e+01	8.332877e-01
1.780000000000000e+01	8.332877e-01
1.790000000000000e+01	8.332877e-01
1.800000000000000e+01	8.332877e-01
1.810000000000000e+01	8.332878e-01
1.820000000000000e+01	8.332878e-01
1.830000000000000e+01	8.332878e-01
1.840000000000000e+01	8.332878e-01
1.850000000000000e+01	8.332878e-01
1.860000000000000e+01	8.332879e-01
1.870000000000000e+01	8.332879e-01
1.880000000000000e+01	8.332880e-01
1.890000000000000e+01	8.332880e-01
1.900000000000000e+01	8.332880e-01
1.910000000000000e+01	8.332880e-01
1.920000000000000e+01	8.332880e-01
1.930000000000000e+01	8.332881e-01
1.940000000000000e+01	8.332881e-01
1.950000000000000e+01	8.332881e-01
1.960000000000000e+01	8.332881e-01
1.970000000000000e+01	8.332881e-01
1.980000000000000e+01	8.332881e-01
1.990000000000000e+01	8.332882e-01
2.000000000000000e+01	8.332882e-01
Step Information: Rap=41  (Step: 9/11)
-5.000000000000000e+00	7.830001e-11
-4.900000000000000e+00	7.830001e-11
-4.800000000000000e+00	7.830001e-11
-4.700000000000000e+00	7.830001e-11
-4.600000000000000e+00	7.829999e-11
-4.500000000000000e+00	7.830001e-11
-4.400000000000000e+00	7.830001e-11
-4.300000000000000e+00	7.830001e-11
-4.200000000000000e+00	7.830001e-11
-4.100000000000000e+00	7.829999e-11
-4.000000000000000e+00	7.830000e-11
-3.900000000000000e+00	7.830000e-11
-3.800000000000000e+00	7.830001e-11
-3.700000000000000e+00	7.830000e-11
-3.600000000000000e+00	7.830000e-11
-3.500000000000000e+00	7.830000e-11
-3.400000000000000e+00	7.830000e-11
-3.300000000000000e+00	7.830001e-11
-3.200000000000000e+00	7.830000e-11
-3.100000000000000e+00	7.830000e-11
-3.000000000000000e+00	7.830000e-11
-2.900000000000000e+00	7.830000e-11
-2.800000000000000e+00	7.830001e-11
-2.700000000000000e+00	7.830000e-11
-2.600000000000000e+00	7.830000e-11
-2.500000000000000e+00	7.830000e-11
-2.400000000000000e+00	7.830000e-11
-2.300000000000000e+00	7.830000e-11
-2.200000000000000e+00	7.830000e-11
-2.100000000000000e+00	7.830000e-11
-2.000000000000000e+00	7.830000e-11
-1.900000000000000e+00	7.830000e-11
-1.800000000000000e+00	7.830000e-11
-1.700000000000000e+00	7.830000e-11
-1.600000000000000e+00	7.830000e-11
-1.500000000000000e+00	7.830000e-11
-1.400000000000000e+00	7.830000e-11
-1.300000000000000e+00	7.830000e-11
-1.200000000000000e+00	7.830000e-11
-1.100000000000000e+00	7.830000e-11
-1.000000000000000e+00	7.830000e-11
-8.999999999999995e-01	7.830000e-11
-7.999999999999998e-01	7.830000e-11
-7.000000000000002e-01	7.830000e-11
-5.999999999999996e-01	7.830000e-11
-5.000000000000000e-01	7.830000e-11
-3.999999999999995e-01	7.830000e-11
-2.999999999999998e-01	7.830000e-11
-1.999999999999993e-01	7.830000e-11
-9.999999999999964e-02	7.830000e-11
0.000000000000000e+00	7.830000e-11
1.000000000000005e-01	7.830000e-11
2.000000000000002e-01	7.829999e-11
3.000000000000007e-01	7.830002e-11
4.000000000000004e-01	7.830016e-11
5.000000000000000e-01	7.830127e-11
6.000000000000005e-01	7.830920e-11
7.000000000000002e-01	7.836781e-11
8.000000000000007e-01	7.880055e-11
9.000000000000004e-01	8.199853e-11
1.000000000000000e+00	1.056288e-10
1.100000000000001e+00	2.802326e-10
1.200000000000000e+00	1.570375e-09
1.300000000000001e+00	1.110301e-08
1.400000000000000e+00	8.153417e-08
1.500000000000000e+00	6.018324e-07
1.600000000000001e+00	4.443896e-06
1.700000000000000e+00	3.278349e-05
1.800000000000001e+00	2.411658e-04
1.900000000000000e+00	1.759177e-03
2.000000000000000e+00	1.247994e-02
2.100000000000001e+00	7.974071e-02
2.200000000000000e+00	3.523868e-01
2.300000000000001e+00	7.305642e-01
2.400000000000000e+00	7.312536e-01
2.500000000000000e+00	7.314261e-01
2.600000000000001e+00	7.315037e-01
2.700000000000000e+00	7.315458e-01
2.800000000000001e+00	7.315717e-01
2.900000000000000e+00	7.315890e-01
3.000000000000000e+00	7.316014e-01
3.100000000000000e+00	7.316107e-01
3.200000000000001e+00	7.316179e-01
3.300000000000001e+00	7.316236e-01
3.400000000000000e+00	7.316284e-01
3.500000000000000e+00	7.316323e-01
3.600000000000000e+00	7.316356e-01
3.700000000000001e+00	7.316385e-01
3.800000000000001e+00	7.316409e-01
3.900000000000000e+00	7.316431e-01
4.000000000000000e+00	7.316450e-01
4.100000000000000e+00	7.316467e-01
4.200000000000001e+00	7.316482e-01
4.300000000000001e+00	7.316496e-01
4.400000000000000e+00	7.316508e-01
4.500000000000000e+00	7.316520e-01
4.600000000000001e+00	7.316530e-01
4.700000000000001e+00	7.316539e-01
4.800000000000001e+00	7.316548e-01
4.900000000000000e+00	7.316555e-01
5.000000000000000e+00	7.316563e-01
5.100000000000001e+00	7.316570e-01
5.200000000000001e+00	7.316576e-01
5.300000000000001e+00	7.316582e-01
5.400000000000000e+00	7.316588e-01
5.500000000000000e+00	7.316593e-01
5.600000000000001e+00	7.316598e-01
5.700000000000001e+00	7.316602e-01
5.800000000000001e+00	7.316607e-01
5.900000000000000e+00	7.316611e-01
6.000000000000000e+00	7.316614e-01
6.100000000000001e+00	7.316619e-01
6.200000000000001e+00	7.316622e-01
6.300000000000001e+00	7.316625e-01
6.400000000000000e+00	7.316628e-01
6.500000000000000e+00	7.316631e-01
6.600000000000001e+00	7.316634e-01
6.700000000000001e+00	7.316637e-01
6.800000000000001e+00	7.316639e-01
6.900000000000000e+00	7.316642e-01
7.000000000000000e+00	7.316644e-01
7.100000000000001e+00	7.316647e-01
7.200000000000001e+00	7.316649e-01
7.300000000000001e+00	7.316651e-01
7.400000000000000e+00	7.316653e-01
7.500000000000000e+00	7.316655e-01
7.600000000000001e+00	7.316657e-01
7.700000000000001e+00	7.316658e-01
7.800000000000001e+00	7.316660e-01
7.900000000000000e+00	7.316662e-01
8.000000000000000e+00	7.316664e-01
8.100000000000001e+00	7.316665e-01
8.200000000000001e+00	7.316667e-01
8.300000000000001e+00	7.316668e-01
8.400000000000000e+00	7.316670e-01
8.500000000000000e+00	7.316671e-01
8.600000000000001e+00	7.316672e-01
8.700000000000001e+00	7.316673e-01
8.800000000000001e+00	7.316675e-01
8.900000000000000e+00	7.316676e-01
9.000000000000000e+00	7.316677e-01
9.100000000000001e+00	7.316678e-01
9.200000000000001e+00	7.316679e-01
9.300000000000001e+00	7.316681e-01
9.400000000000000e+00	7.316682e-01
9.500000000000000e+00	7.316682e-01
9.600000000000001e+00	7.316684e-01
9.700000000000001e+00	7.316685e-01
9.800000000000001e+00	7.316685e-01
9.900000000000000e+00	7.316687e-01
1.000000000000000e+01	7.316687e-01
1.010000000000000e+01	7.316688e-01
1.020000000000000e+01	7.316689e-01
1.030000000000000e+01	7.316690e-01
1.040000000000000e+01	7.316691e-01
